,ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,LargePhoto,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
167,168.0,MT-1000,,,,Metal Tread Plate,,,,0.0,NA,1000.0,750.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
168,169.0,NI-4127,,,,LL Nipple,,,,0.0,NA,1000.0,750.0,,,NA,,0.0,,,L,,,,,,,,,,,,,1212278400.0,,Current
169,170.0,NI-9522,,,,HL Nipple,,,,0.0,NA,1000.0,750.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
170,171.0,PA-187B,,,,Paint - Black,,,,0.0,NA,60.0,45.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
171,172.0,PA-361R,,,,Paint - Red,,,,0.0,NA,60.0,45.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
172,173.0,PA-529S,,,,Paint - Silver,,,,0.0,NA,60.0,45.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
173,174.0,PA-632U,,,,Paint - Blue,,,,0.0,NA,60.0,45.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
174,175.0,PA-823Y,,,,Paint - Yellow,,,,0.0,NA,60.0,45.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
175,176.0,PB-6109,,,,Pinch Bolt,,,,0.0,NA,1000.0,750.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
176,177.0,RA-2345,,,,Cup-Shaped Race,,,,0.0,NA,1000.0,750.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
177,178.0,RA-7490,,,,Cone-Shaped Race,,,,0.0,NA,1000.0,750.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
178,179.0,RF-9198,,,,Reflector,,,,0.0,NA,1000.0,750.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
179,180.0,RM-M464,,G,,LL Mountain Rim,,,,0.0,NA,800.0,600.0,,,NA,435.0,0.0,,,L,,,,,,,,,,,,,1212278400.0,,Current
180,181.0,RM-M692,,G,,ML Mountain Rim,,,,0.0,NA,800.0,600.0,,,NA,450.0,0.0,,,M,,,,,,,,,,,,,1212278400.0,,Current
181,182.0,RM-M823,,G,,HL Mountain Rim,,,,0.0,NA,800.0,600.0,,,NA,400.0,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
182,183.0,RM-R436,,G,,LL Road Rim,,,,0.0,NA,800.0,600.0,,,NA,445.0,0.0,,,L,,,,,,,,,,,,,1212278400.0,,Current
183,184.0,RM-R600,,G,,ML Road Rim,,,,0.0,NA,800.0,600.0,,,NA,450.0,0.0,,,M,,,,,,,,,,,,,1212278400.0,,Current
184,185.0,RM-R800,,G,,HL Road Rim,,,,0.0,NA,800.0,600.0,,,NA,400.0,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
185,186.0,RM-T801,,G,,Touring Rim,,,,0.0,NA,800.0,600.0,,,NA,460.0,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
186,187.0,SA-M198,,,,LL Mountain Seat Assembly,,,,0.0,NA,500.0,375.0,,,NA,,1.0,,,L,,,,,,,,,,,,,1212278400.0,,Current
187,188.0,SA-M237,,,,ML Mountain Seat Assembly,,,,0.0,NA,500.0,375.0,,,NA,,1.0,,,M,,,,,,,,,,,,,1212278400.0,,Current
188,189.0,SA-M687,,,,HL Mountain Seat Assembly,,,,0.0,NA,500.0,375.0,,,NA,,1.0,,,,,,,,,,,,,,,,1212278400.0,,Current
189,190.0,SA-R127,,,,LL Road Seat Assembly,,,,0.0,NA,500.0,375.0,,,NA,,1.0,,,L,,,,,,,,,,,,,1212278400.0,,Current
190,191.0,SA-R430,,,,ML Road Seat Assembly,,,,0.0,NA,500.0,375.0,,,NA,,1.0,,,M,,,,,,,,,,,,,1212278400.0,,Current
191,192.0,SA-R522,,,,HL Road Seat Assembly,,,,0.0,NA,500.0,375.0,,,NA,,1.0,,,,,,,,,,,,,,,,1212278400.0,,Current
192,193.0,SA-T467,,,,LL Touring Seat Assembly,,,,0.0,NA,500.0,375.0,,,NA,,1.0,,,L,,,,,,,,,,,,,1212278400.0,,Current
193,194.0,SA-T612,,,,ML Touring Seat Assembly,,,,0.0,NA,500.0,375.0,,,NA,,1.0,,,M,,,,,,,,,,,,,1212278400.0,,Current
194,195.0,SA-T872,,,,HL Touring Seat Assembly,,,,0.0,NA,500.0,375.0,,,NA,,1.0,,,,,,,,,,,,,,,,1212278400.0,,Current
195,196.0,SD-2342,,,,LL Spindle/Axle,,,,0.0,NA,500.0,375.0,,,NA,,0.0,,,L,,,,,,,,,,,,,1212278400.0,,Current
196,197.0,SD-9872,,,,HL Spindle/Axle,,,,0.0,NA,500.0,375.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
197,198.0,SH-4562,,,,LL Shell,,,,0.0,NA,800.0,600.0,,,NA,,0.0,,,L,,,,,,,,,,,,,1212278400.0,,Current
198,199.0,SH-9312,,,,HL Shell,,,,0.0,NA,800.0,600.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
199,200.0,SK-9283,,,,Spokes,,,,0.0,NA,1000.0,750.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
200,201.0,SL-0931,,,,Seat Lug,,,,0.0,NA,1000.0,750.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
201,202.0,SM-9087,,,,Stem,,,,0.0,NA,500.0,375.0,,,NA,,1.0,,,,,,,,,,,,,,,,1212278400.0,,Current
202,203.0,SP-2981,,,,Seat Post,,,,0.0,NA,500.0,375.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
203,204.0,SR-2098,,,,Steerer,,,,0.0,NA,500.0,375.0,,,NA,,1.0,,,,,,,,,,,,,,,,1212278400.0,,Current
204,205.0,SS-2985,,,,Seat Stays,,,,0.0,NA,800.0,600.0,,,NA,,1.0,,,,,,,,,,,,,,,,1212278400.0,,Current
205,206.0,ST-9828,,,,Seat Tube,,,,0.0,NA,500.0,375.0,,,NA,,1.0,,,,,,,,,,,,,,,,1212278400.0,,Current
206,207.0,TO-2301,,,,Top Tube,,,,0.0,NA,500.0,375.0,,,NA,,1.0,,,,,,,,,,,,,,,,1212278400.0,,Current
207,208.0,TP-0923,,,,Tension Pulley,,,,0.0,NA,800.0,600.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
208,209.0,RC-0291,,,,Rear Derailleur Cage,,,,0.0,Silver,500.0,375.0,,,NA,,0.0,,,,,,,,,,,,,,,,1212278400.0,,Current
209,210.0,FR-R92B-58,14.0,LB,CM,"HL Road Frame - Black, 58",,,,-1.0,Black,500.0,375.0,,58,54-58 CM,2.24,1.0,R,,H,U,HL Road Frame,,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Notre cadre en aluminium plus lÃ©ger et de qualitÃ© supÃ©rieure fabriquÃ© Ã  partir du tout dernier alliageÂ ; cadre soudÃ© et traitÃ© Ã  chaud pour une meilleure rÃ©sistance. Le rÃ©sultat d'une conception innovante pour un confort et des performances maximum.,é??é??æ??è½»ã??è´¨é??æ??å¥½ç??é??å?¶è½¦æ?¶é??ç?¨æ??æ?°ç??å??é??æ??è´¨ï¼?ç»?è¿?ç??æ?¥å??ç?­å¤?ç??ï¼?å??å?ºç?¢é? ã??æ??ä»¬å??æ?°ç??è®¾è®¡ç¡®ä¿?äº?æ??å¤§ç¨?åº¦ç??è??é??å??å??è¶?ç??æ?§è?½ã??,Ù?Ù?Ø¯ ØªÙ? ØµÙ?Ø§Ø¹Ø© Ù?Ù?Ù?Ù? Ø¯Ø±Ø§Ø¬ØªÙ?Ø§ Ø§Ù?Ø£Ù?Ù?Ù?Ù?Ù?Ù?Ù? Ø§Ù?Ø£Ø®Ù? Ù?Ø²Ù?Ù?Ø§ Ù?Ø§Ù?Ø£Ø¹Ù?Ù? Ø¬Ù?Ø¯Ø©Ø? Ù?Ù? Ø£Ø­Ø¯Ø« Ø§Ù?Ø³Ø¨Ø§Ø¦Ù? Ø§Ù?Ù?ØªÙ?Ù?Ø±Ø©Ø? Ù?ØªÙ? Ù?Ø­Ø§Ù?Ù? Ù?Ù?Ø¹Ø§Ù?Ø¬ØªÙ? Ø­Ø±Ø§Ø±Ù?Ù?Ø§ Ù?Ø²Ù?Ø§Ø¯Ø© Ù?Ù?ØªÙ?. Ù?Ù?Ù?Ù?Ø± ØªØµÙ?Ù?Ù?Ù?Ø§ Ø§Ù?Ø¥Ø¨Ø¯Ø§Ø¹Ù? Ø£Ù?ØµÙ? Ø¯Ø±Ø¬Ø§Øª Ø§Ù?Ø±Ø§Ø­Ø© Ù?Ø§Ù?Ø£Ø¯Ø§Ø¡.,"×?×¡×?×¨×ª ×?×?×?×?×?×?× ×?×?×? ×?×§×?×? ×?×?×?×?×?×?×ª×?×ª ×?×?×?×ª×¨ ×©×?× ×? ×¢×©×?×?×? ×?×?×¡×?×¡×?×?×ª ×?×?×?×?×©×? ×?×?×?×ª×¨; ×?×?×¢× ×§×ª ×?×?×?×§, ×?×?×? ×?×¨×?×ª×?×ª ×?×?×?×§×©×?×ª ×?×?×?×?. ×?×¢×?×¦×?×? ×?×?×?×©× ×? ×©×?× ×? ×?×? ×?×?×?×? ×?×?×?×?×? ×?× ×?×?×?×ª ×?×?×?×?×¦×?×¢×?×? ×?×¨×?×?×?×?.",à¹?à¸?à¸£à¸¡à¸­à¸¥à¸¹à¸¡à¸´à¹?à¸?à¸µà¸¢à¸¡à¸?à¸¸à¸?à¸ à¸²à¸?à¸ªà¸¹à¸?à¸ªà¸¸à¸?à¹?à¸¥à¸°à¸?à¹?à¸³à¸«à¸?à¸±à¸?à¹?à¸?à¸²à¸?à¸µà¹?à¸ªà¸¸à¸? à¸ªà¸£à¹?à¸²à¸?à¸?à¸²à¸?à¸­à¸±à¸¥à¸¥à¸­à¸¢à¸?à¹?à¸?à¸?à¸´à¸?à¹?à¸«à¸¡à¹? à¹?à¸?à¹?à¸£à¸±à¸?à¸?à¸²à¸£à¸«à¸¥à¸­à¸¡à¹?à¸¥à¸°à¹?à¸«à¹?à¸?à¸§à¸²à¸¡à¸£à¹?à¸­à¸?à¹?à¸?à¸·à¹?à¸­à¸?à¸§à¸²à¸¡à¹?à¸?à¸£à¹?à¸?  à¸?à¹?à¸§à¸¢à¸?à¸§à¸±à¸?à¸?à¸£à¸£à¸¡à¸?à¸²à¸£à¸­à¸­à¸?à¹?à¸?à¸? à¸?à¸³à¹?à¸«à¹?à¸¡à¸µà¸?à¸§à¸²à¸¡à¸ªà¸?à¸²à¸¢à¹?à¸¥à¸°à¸?à¸£à¸°à¸ªà¸´à¸?à¸?à¸´à¸ à¸²à¸?à¸ªà¸¹à¸?à¹?à¸?à¹?à¸§à¸¥à¸²à¹?à¸?à¸µà¸¢à¸§à¸?à¸±à¸?,Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschweiÃ?t und hitzebehandelt fÃ¼r noch mehr StabilitÃ¤t. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.,æ??æ?°ã?®å??é??ã?§ä½?ã??ã??ã??æ??è»½é??/æ??é«?å??è³ªã?®ã?¢ã?«ã??ã??ã?¦ã?  ã??ã?¬ã?¼ã? ã?§ã??å¼·åº¦ã??å¾?ã??ã??ã??ã?«æº¶æ?¥ã??ã??ã?³ç?±å?¦ç??ã??ã??ã?¦ã??ã?¾ã??ã??é?©æ?°ç??ã?ªã??ã?¶ã?¤ã?³ã?«ã??ã??ã??æ??é«?ã?®å¿«é?©ã??ã?¨æ?§è?½ã??ã??ã??ã??ã??ã??ã?¾ã??ã??,"""En yeni alaÅ?Ä±mdan imal edilme, en hafif ve en kaliteli alÃ¼minyum kadromuz, daha gÃ¼Ã§lÃ¼ olmasÄ± iÃ§in kaynaklandÄ± ve tavlandÄ±. YenilikÃ§i tasarÄ±mÄ±mÄ±z maksimum konfor ve performans sunar.""",1212278400.0,,Current
210,211.0,FR-R92R-58,14.0,LB,CM,"HL Road Frame - Red, 58",,,,-1.0,Red,500.0,375.0,,58,54-58 CM,2.24,1.0,R,,H,U,HL Road Frame,,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Notre cadre en aluminium plus lÃ©ger et de qualitÃ© supÃ©rieure fabriquÃ© Ã  partir du tout dernier alliageÂ ; cadre soudÃ© et traitÃ© Ã  chaud pour une meilleure rÃ©sistance. Le rÃ©sultat d'une conception innovante pour un confort et des performances maximum.,é??é??æ??è½»ã??è´¨é??æ??å¥½ç??é??å?¶è½¦æ?¶é??ç?¨æ??æ?°ç??å??é??æ??è´¨ï¼?ç»?è¿?ç??æ?¥å??ç?­å¤?ç??ï¼?å??å?ºç?¢é? ã??æ??ä»¬å??æ?°ç??è®¾è®¡ç¡®ä¿?äº?æ??å¤§ç¨?åº¦ç??è??é??å??å??è¶?ç??æ?§è?½ã??,Ù?Ù?Ø¯ ØªÙ? ØµÙ?Ø§Ø¹Ø© Ù?Ù?Ù?Ù? Ø¯Ø±Ø§Ø¬ØªÙ?Ø§ Ø§Ù?Ø£Ù?Ù?Ù?Ù?Ù?Ù?Ù? Ø§Ù?Ø£Ø®Ù? Ù?Ø²Ù?Ù?Ø§ Ù?Ø§Ù?Ø£Ø¹Ù?Ù? Ø¬Ù?Ø¯Ø©Ø? Ù?Ù? Ø£Ø­Ø¯Ø« Ø§Ù?Ø³Ø¨Ø§Ø¦Ù? Ø§Ù?Ù?ØªÙ?Ù?Ø±Ø©Ø? Ù?ØªÙ? Ù?Ø­Ø§Ù?Ù? Ù?Ù?Ø¹Ø§Ù?Ø¬ØªÙ? Ø­Ø±Ø§Ø±Ù?Ù?Ø§ Ù?Ø²Ù?Ø§Ø¯Ø© Ù?Ù?ØªÙ?. Ù?Ù?Ù?Ù?Ø± ØªØµÙ?Ù?Ù?Ù?Ø§ Ø§Ù?Ø¥Ø¨Ø¯Ø§Ø¹Ù? Ø£Ù?ØµÙ? Ø¯Ø±Ø¬Ø§Øª Ø§Ù?Ø±Ø§Ø­Ø© Ù?Ø§Ù?Ø£Ø¯Ø§Ø¡.,"×?×¡×?×¨×ª ×?×?×?×?×?×?× ×?×?×? ×?×§×?×? ×?×?×?×?×?×?×ª×?×ª ×?×?×?×ª×¨ ×©×?× ×? ×¢×©×?×?×? ×?×?×¡×?×¡×?×?×ª ×?×?×?×?×©×? ×?×?×?×ª×¨; ×?×?×¢× ×§×ª ×?×?×?×§, ×?×?×? ×?×¨×?×ª×?×ª ×?×?×?×§×©×?×ª ×?×?×?×?. ×?×¢×?×¦×?×? ×?×?×?×©× ×? ×©×?× ×? ×?×? ×?×?×?×? ×?×?×?×?×? ×?× ×?×?×?×ª ×?×?×?×?×¦×?×¢×?×? ×?×¨×?×?×?×?.",à¹?à¸?à¸£à¸¡à¸­à¸¥à¸¹à¸¡à¸´à¹?à¸?à¸µà¸¢à¸¡à¸?à¸¸à¸?à¸ à¸²à¸?à¸ªà¸¹à¸?à¸ªà¸¸à¸?à¹?à¸¥à¸°à¸?à¹?à¸³à¸«à¸?à¸±à¸?à¹?à¸?à¸²à¸?à¸µà¹?à¸ªà¸¸à¸? à¸ªà¸£à¹?à¸²à¸?à¸?à¸²à¸?à¸­à¸±à¸¥à¸¥à¸­à¸¢à¸?à¹?à¸?à¸?à¸´à¸?à¹?à¸«à¸¡à¹? à¹?à¸?à¹?à¸£à¸±à¸?à¸?à¸²à¸£à¸«à¸¥à¸­à¸¡à¹?à¸¥à¸°à¹?à¸«à¹?à¸?à¸§à¸²à¸¡à¸£à¹?à¸­à¸?à¹?à¸?à¸·à¹?à¸­à¸?à¸§à¸²à¸¡à¹?à¸?à¸£à¹?à¸?  à¸?à¹?à¸§à¸¢à¸?à¸§à¸±à¸?à¸?à¸£à¸£à¸¡à¸?à¸²à¸£à¸­à¸­à¸?à¹?à¸?à¸? à¸?à¸³à¹?à¸«à¹?à¸¡à¸µà¸?à¸§à¸²à¸¡à¸ªà¸?à¸²à¸¢à¹?à¸¥à¸°à¸?à¸£à¸°à¸ªà¸´à¸?à¸?à¸´à¸ à¸²à¸?à¸ªà¸¹à¸?à¹?à¸?à¹?à¸§à¸¥à¸²à¹?à¸?à¸µà¸¢à¸§à¸?à¸±à¸?,Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschweiÃ?t und hitzebehandelt fÃ¼r noch mehr StabilitÃ¤t. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.,æ??æ?°ã?®å??é??ã?§ä½?ã??ã??ã??æ??è»½é??/æ??é«?å??è³ªã?®ã?¢ã?«ã??ã??ã?¦ã?  ã??ã?¬ã?¼ã? ã?§ã??å¼·åº¦ã??å¾?ã??ã??ã??ã?«æº¶æ?¥ã??ã??ã?³ç?±å?¦ç??ã??ã??ã?¦ã??ã?¾ã??ã??é?©æ?°ç??ã?ªã??ã?¶ã?¤ã?³ã?«ã??ã??ã??æ??é«?ã?®å¿«é?©ã??ã?¨æ?§è?½ã??ã??ã??ã??ã??ã??ã?¾ã??ã??,"""En yeni alaÅ?Ä±mdan imal edilme, en hafif ve en kaliteli alÃ¼minyum kadromuz, daha gÃ¼Ã§lÃ¼ olmasÄ± iÃ§in kaynaklandÄ± ve tavlandÄ±. YenilikÃ§i tasarÄ±mÄ±mÄ±z maksimum konfor ve performans sunar.""",1212278400.0,,Current
211,212.0,HL-U509-R,31.0,,,"Sport-100 Helmet, Red","Casco deportivo: 100, rojo","Casque sport 100, rouge",12.0278,-1.0,Red,4.0,3.0,33.6442,,NA,,0.0,S,20.1865,,,Sport-100,,"Universal fit, well-vented, lightweight , snap-on visor.","LÃ©gÃ¨re, aÃ©rÃ©e, taille unique, avec une visiÃ¨re amovible.",é??ç?¨å??é??æ°?è?¯å¥½ä¸?è½»ä¾¿ï¼?å¸¦æ??è?ªå??å??å¸½æ²¿ã??,Ù?Ù?Ø§Ø¦Ù?Ø© Ø¨Ø´Ù?Ù? Ø¹Ø§Ù?Ø? Ù?Ø¬Ù?Ø¯Ø© Ø§Ù?ØªÙ?Ù?Ù?Ø©Ø? Ù?Ø®Ù?Ù?Ù?Ø© Ø§Ù?Ù?Ø²Ù? Ø¨Ù?Ù?Ø§Ø¹ Ù?Ø§Ù? Ù?Ù? Ø§Ù?Ø´Ù?Ø³ Ù?Ø²Ù?Ø¯ Ø¨Ø®Ø§ØµÙ?Ø© Ø§Ù?Ø§Ù?ØªØµØ§Ù? Ø§Ù?ØªÙ?Ù?Ø§Ø¦Ù?.,"×?×?×?×? ×?×?× ×?×¨×¡×?×?×ª, ×?×?×?×?×¨×¨×ª ×?×?×?×?, ×§×?×ª-×?×©×§×?, ×¢×? ×?×¦×?×?×?×? ×?×ª×?×?×¨×ª.",à¹?à¸§à¹?à¸?à¸?à¸±à¸?à¸¥à¸¡à¸?à¸?à¸²à¸?à¸ªà¸²à¸?à¸¥ à¸£à¸°à¸?à¸²à¸¢à¸­à¸²à¸?à¸²à¸¨à¹?à¸?à¹?à¸?à¸µ à¸?à¹?à¸³à¸«à¸?à¸±à¸?à¹?à¸?à¸²,"""EinheitsgrÃ¶Ã?e, atmungsaktiv, leicht, aufsetzbarer Blendschutz.""",è»½é??ã?§é??æ°?æ?§ã?«å?ªã??ã??ã?¦ã??ã??ã?¼ã?µã?« ã??ã?£ã??ã??ã?®ã?¹ã??ã??ã?? ã?ªã?³ ã??ã?¤ã?¶ã?¼ã??,"""Her bisiklete kolayca takÄ±labilen, aerodinamik, hafif dikiz aynasÄ±.""",1435795200.0,1341014400.0,
212,213.0,HL-U509-R,31.0,,,"Sport-100 Helmet, Red","Casco deportivo: 100, rojo","Casque sport 100, rouge",13.8782,-1.0,Red,4.0,3.0,33.6442,,NA,,0.0,S,20.1865,,,Sport-100,,"Universal fit, well-vented, lightweight , snap-on visor.","LÃ©gÃ¨re, aÃ©rÃ©e, taille unique, avec une visiÃ¨re amovible.",é??ç?¨å??é??æ°?è?¯å¥½ä¸?è½»ä¾¿ï¼?å¸¦æ??è?ªå??å??å¸½æ²¿ã??,Ù?Ù?Ø§Ø¦Ù?Ø© Ø¨Ø´Ù?Ù? Ø¹Ø§Ù?Ø? Ù?Ø¬Ù?Ø¯Ø© Ø§Ù?ØªÙ?Ù?Ù?Ø©Ø? Ù?Ø®Ù?Ù?Ù?Ø© Ø§Ù?Ù?Ø²Ù? Ø¨Ù?Ù?Ø§Ø¹ Ù?Ø§Ù? Ù?Ù? Ø§Ù?Ø´Ù?Ø³ Ù?Ø²Ù?Ø¯ Ø¨Ø®Ø§ØµÙ?Ø© Ø§Ù?Ø§Ù?ØªØµØ§Ù? Ø§Ù?ØªÙ?Ù?Ø§Ø¦Ù?.,"×?×?×?×? ×?×?× ×?×¨×¡×?×?×ª, ×?×?×?×?×¨×¨×ª ×?×?×?×?, ×§×?×ª-×?×©×§×?, ×¢×? ×?×¦×?×?×?×? ×?×ª×?×?×¨×ª.",à¹?à¸§à¹?à¸?à¸?à¸±à¸?à¸¥à¸¡à¸?à¸?à¸²à¸?à¸ªà¸²à¸?à¸¥ à¸£à¸°à¸?à¸²à¸¢à¸­à¸²à¸?à¸²à¸¨à¹?à¸?à¹?à¸?à¸µ à¸?à¹?à¸³à¸«à¸?à¸±à¸?à¹?à¸?à¸²,"""EinheitsgrÃ¶Ã?e, atmungsaktiv, leicht, aufsetzbarer Blendschutz.""",è»½é??ã?§é??æ°?æ?§ã?«å?ªã??ã??ã?¦ã??ã??ã?¼ã?µã?« ã??ã?£ã??ã??ã?®ã?¹ã??ã??ã?? ã?ªã?³ ã??ã?¤ã?¶ã?¼ã??,"""Her bisiklete kolayca takÄ±labilen, aerodinamik, hafif dikiz aynasÄ±.""",1467331200.0,1372550400.0,
213,214.0,HL-U509-R,31.0,,,"Sport-100 Helmet, Red","Casco deportivo: 100, rojo","Casque sport 100, rouge",13.0863,-1.0,Red,4.0,3.0,34.99,,NA,,0.0,S,20.994,,,Sport-100,,"Universal fit, well-vented, lightweight , snap-on visor.","LÃ©gÃ¨re, aÃ©rÃ©e, taille unique, avec une visiÃ¨re amovible.",é??ç?¨å??é??æ°?è?¯å¥½ä¸?è½»ä¾¿ï¼?å¸¦æ??è?ªå??å??å¸½æ²¿ã??,Ù?Ù?Ø§Ø¦Ù?Ø© Ø¨Ø´Ù?Ù? Ø¹Ø§Ù?Ø? Ù?Ø¬Ù?Ø¯Ø© Ø§Ù?ØªÙ?Ù?Ù?Ø©Ø? Ù?Ø®Ù?Ù?Ù?Ø© Ø§Ù?Ù?Ø²Ù? Ø¨Ù?Ù?Ø§Ø¹ Ù?Ø§Ù? Ù?Ù? Ø§Ù?Ø´Ù?Ø³ Ù?Ø²Ù?Ø¯ Ø¨Ø®Ø§ØµÙ?Ø© Ø§Ù?Ø§Ù?ØªØµØ§Ù? Ø§Ù?ØªÙ?Ù?Ø§Ø¦Ù?.,"×?×?×?×? ×?×?× ×?×¨×¡×?×?×ª, ×?×?×?×?×¨×¨×ª ×?×?×?×?, ×§×?×ª-×?×©×§×?, ×¢×? ×?×¦×?×?×?×? ×?×ª×?×?×¨×ª.",à¹?à¸§à¹?à¸?à¸?à¸±à¸?à¸¥à¸¡à¸?à¸?à¸²à¸?à¸ªà¸²à¸?à¸¥ à¸£à¸°à¸?à¸²à¸¢à¸­à¸²à¸?à¸²à¸¨à¹?à¸?à¹?à¸?à¸µ à¸?à¹?à¸³à¸«à¸?à¸±à¸?à¹?à¸?à¸²,"""EinheitsgrÃ¶Ã?e, atmungsaktiv, leicht, aufsetzbarer Blendschutz.""",è»½é??ã?§é??æ°?æ?§ã?«å?ªã??ã??ã?¦ã??ã??ã?¼ã?µã?« ã??ã?£ã??ã??ã?®ã?¹ã??ã??ã?? ã?ªã?³ ã??ã?¤ã?¶ã?¼ã??,"""Her bisiklete kolayca takÄ±labilen, aerodinamik, hafif dikiz aynasÄ±.""",1498867200.0,,Current
214,215.0,HL-U509,31.0,,,"Sport-100 Helmet, Black","Casco deportivo: 100, negro","Casque sport 100, noir",12.0278,-1.0,Black,4.0,3.0,33.6442,,NA,,0.0,S,20.1865,,,Sport-100,,"Universal fit, well-vented, lightweight , snap-on visor.","LÃ©gÃ¨re, aÃ©rÃ©e, taille unique, avec une visiÃ¨re amovible.",é??ç?¨å??é??æ°?è?¯å¥½ä¸?è½»ä¾¿ï¼?å¸¦æ??è?ªå??å??å¸½æ²¿ã??,Ù?Ù?Ø§Ø¦Ù?Ø© Ø¨Ø´Ù?Ù? Ø¹Ø§Ù?Ø? Ù?Ø¬Ù?Ø¯Ø© Ø§Ù?ØªÙ?Ù?Ù?Ø©Ø? Ù?Ø®Ù?Ù?Ù?Ø© Ø§Ù?Ù?Ø²Ù? Ø¨Ù?Ù?Ø§Ø¹ Ù?Ø§Ù? Ù?Ù? Ø§Ù?Ø´Ù?Ø³ Ù?Ø²Ù?Ø¯ Ø¨Ø®Ø§ØµÙ?Ø© Ø§Ù?Ø§Ù?ØªØµØ§Ù? Ø§Ù?ØªÙ?Ù?Ø§Ø¦Ù?.,"×?×?×?×? ×?×?× ×?×¨×¡×?×?×ª, ×?×?×?×?×¨×¨×ª ×?×?×?×?, ×§×?×ª-×?×©×§×?, ×¢×? ×?×¦×?×?×?×? ×?×ª×?×?×¨×ª.",à¹?à¸§à¹?à¸?à¸?à¸±à¸?à¸¥à¸¡à¸?à¸?à¸²à¸?à¸ªà¸²à¸?à¸¥ à¸£à¸°à¸?à¸²à¸¢à¸­à¸²à¸?à¸²à¸¨à¹?à¸?à¹?à¸?à¸µ à¸?à¹?à¸³à¸«à¸?à¸±à¸?à¹?à¸?à¸²,"""EinheitsgrÃ¶Ã?e, atmungsaktiv, leicht, aufsetzbarer Blendschutz.""",è»½é??ã?§é??æ°?æ?§ã?«å?ªã??ã??ã?¦ã??ã??ã?¼ã?µã?« ã??ã?£ã??ã??ã?®ã?¹ã??ã??ã?? ã?ªã?³ ã??ã?¤ã?¶ã?¼ã??,"""Her bisiklete kolayca takÄ±labilen, aerodinamik, hafif dikiz aynasÄ±.""",1435795200.0,1341014400.0,
